Id|GeoId|Country|SubCountry|City
3735|1791325|China|Inner Mongolia|Wuda
3736|1791347|China|Anhui|Wucheng
3737|1791388|China|Zhejiang|Wenzhou
3738|1791406|China|Gansu|Wenxian Chengguanzhen
3739|1791428|China|Shandong|Wenshang
3740|1791439|China|Chongqing|Wenquan
3741|1791464|China|Zhejiang|Wenling
3742|1791484|China|Sichuan|Wenjiang
3743|1791493|China|Fujian|Wenheng
3744|1791536|China|Shandong|Tianfu
3745|1791544|China|Hainan|Wenchang
3746|1791596|China|Chongqing|Weituo
3747|1791636|China|Shaanxi|Weinan
3748|1791638|China|Jiangsu|Weimiao
3749|1791663|China|Jiangsu|Weiji
3750|1791673|China|Shandong|Weihai
3751|1791681|China|Shandong|Weifang
3752|1791706|China|Shaanxi|Wayaobu
3753|1791707|China|Jiangsu|Wayao
3754|1791748|China|Chongqing|Wanxian
3755|1791760|China|Chongqing|Wanshun
3756|1791762|China|Guizhou|Wanshui
3757|1791765|China|Chongqing|Wansheng
3758|1791779|China|Hainan|Wanning
3759|1791867|China|Hainan|Wangwu
3760|1791875|China|Chongqing|Wangu
3761|1791925|China|Gansu|Wangpu
3762|1792052|China|Jiangsu|Wangji
3763|1792087|China|Shandong|Yinzhu
3764|1792105|China|Shandong|Wangfen
3765|1792232|China|Gansu|Waina
3766|1792260|China|Liaoning|Wafangdian
3767|1792289|China|Chongqing|Tuxiang
3768|1792301|China|Jiangsu|Tushan
3769|1792359|China|Anhui|Huangshan
3770|1792516|China|Guizhou|Loushanguan
3771|1792520|China|Beijing|Tongzhou
3772|1792557|China|Chongqing|Tongxi
3773|1792585|China|Fujian|Fuding
3774|1792592|China|Guizhou|Tongren
3775|1792621|China|Anhui|Tongling
3776|1792636|China|Chongqing|Tongjing
3777|1792692|China|Sichuan|Tongchuan
3778|1792760|China|Chongqing|Tieqiao
3779|1792795|China|Jiangsu|Tiefu
3780|1792818|China|Chongqing|Tiaoshi
3781|1792834|China|Shandong|Tianzhuang
3782|1792892|China|Gansu|Tianshui
3783|1792916|China|Sichuan|Tianpeng
3784|1792936|China|Shandong|Tianliu
3785|1792947|China|Tianjin|Tianjin
3786|1793036|China|Shandong|Chengtangcun
3787|1793089|China|Shandong|Taozhuang
3788|1793102|China|Jiangsu|Taoyuan
3789|1793139|China|Shandong|Taoluo
3790|1793142|China|Shandong|Taolin
3791|1793230|China|Fujian|Tantou
3792|1793274|China|Chongqing|Tanjia
3793|1793286|China|Anhui|Tangzhai
3794|1793315|China|Shandong|Tangwu
3795|1793346|China|Hebei|Tangshan
3796|1793364|China|Guangdong|Tangping
3797|1793385|China|Hebei|Tangjiazhuang
3798|1793419|China|Henan|Binhe
3799|1793424|China|Tianjin|Tanggu
3800|1793463|China|Chongqing|Tangba
3801|1793505|China|Jiangsu|Taizhou
3802|1793511|China|Shanxi|Taiyuan
3803|1793533|China|Jiangsu|Taixing
3804|1793614|China|Chongqing|Taiping
3805|1793674|China|Chongqing|Shanghe
3806|1793685|China|Chongqing|Taihe
3807|1793700|China|Guangdong|Taishan
3808|1793703|China|Jiangsu|Taicang
3809|1793724|China|Shandong|Tai’an
3810|1793725|China|Chongqing|Tai’an
3811|1793743|China|Anhui|Suzhou
3812|1793747|China|Jiangsu|Suyangshan
3813|1793771|China|Jiangsu|Suqian
3814|1793774|China|Shandong|Suozhen
3815|1793879|China|Hubei|Suizhou
3816|1793889|China|Anhui|Suixi
3817|1793899|China|Jiangsu|Suicheng
3818|1793900|China|Sichuan|Suining
3819|1794035|China|Shanghai|Songjiang
3820|1794060|China|Fujian|Songcheng
3821|1794067|China|Hubei|Songbai
3822|1794103|China|Guangxi|Shangsi
3823|1794126|China|Shandong|Sitou
3824|1794140|China|Shandong|Sishui
3825|1794203|China|Gansu|Simen
3826|1794209|China|Yunnan|Simao
3827|1794227|China|Liaoning|Dachang Shandao
3828|1794254|China|Jiangsu|Sihu
3829|1794348|China|Jiangsu|Shunhe
3830|1794371|China|Guangdong|Shuizhai
3831|1794395|China|Chongqing|Shuitu
3832|1794461|China|Guizhou|Shuikou
3833|1794465|China|Guangdong|Shuikou
3834|1794478|China|Chongqing|Shuijiang
3835|1794479|China|Shandong|Laixi
3836|1794592|China|Chongqing|Shuangshi
3837|1794650|China|Chongqing|Shuanglong
3838|1794682|China|Chongqing|Shuangjiang
3839|1794686|China|Guizhou|Shuangjiang
3840|1794700|China|Chongqing|Shuanghe
3841|1794725|China|Jiangsu|Shuanggou
3842|1794782|China|Jiangsu|Shouxian
3843|1794794|China|Shandong|Shouguang
3844|1794806|China|Ningxia Hui Autonomous Region|Shizuishan
3845|1794825|China|Shandong|Shizilu
3846|1794903|China|Hubei|Shiyan
3847|1794947|China|Guangdong|Shiwan
3848|1794948|China|Guangxi|Shiwan
3849|1794949|China|Chongqing|Shituo
3850|1794971|China|Ningxia Hui Autonomous Region|Shitanjing
3851|1795026|China|Shaanxi|Shiquan
3852|1795029|China|Shandong|Shiqiaozi
3853|1795055|China|Guangdong|Shiqiao
3854|1795060|China|Guangdong|Shiqi
3855|1795140|China|Chongqing|Shimen
3856|1795164|China|Chongqing|Shima
3857|1795166|China|Fujian|Shima
3858|1795179|China|Chongqing|Xianglong
3859|1795184|China|Guangdong|Shilong
3860|1795196|China|Shaanxi|Tongchuanshi
3861|1795241|China|Guangxi|Shikang
3862|1795270|China|Hebei|Shijiazhuang
3863|1795299|China|Chongqing|Shijiao
3864|1795320|China|Jiangsu|Shiji
3865|1795330|China|Chongqing|Shihui
3866|1795411|China|Shandong|Shidui
3867|1795443|China|Chongqing|Shichuan
3868|1795470|China|Shandong|Shibuzi
3869|1795544|China|Chongqing|Shetan
3870|1795565|China|Guangdong|Shenzhen
3871|1795579|China|Shandong|Yanta
3872|1795587|China|Shandong|Chentuan
3873|1795632|China|Zhejiang|Shenjiamen
3874|1795751|China|Chongqing|Yunlong
3875|1795776|China|Gansu|Shawan
3876|1795811|China|Chongqing|Rensha
3877|1795833|China|Chongqing|Shaping
3878|1795842|China|Guangdong|Shaping
3879|1795855|China|Zhejiang|Shaoxing
3880|1795857|China|Fujian|Shaowu
3881|1795874|China|Guangdong|Shaoguan
3882|1795880|China|Jiangsu|Shaodian
3883|1795919|China|Shandong|Shancheng
3884|1795928|China|Guangdong|Shanwei
3885|1795940|China|Guangdong|Shantou
3886|1795941|China|Shandong|Shanting
3887|1795986|China|Guangxi|Shankou
3888|1795993|China|Jiangsu|Shanji
3889|1796068|China|Shaanxi|Shangluo
3890|1796186|China|Shandong|Shangkou
3891|1796209|China|Chongqing|Shanghuang
3892|1796236|China|Shanghai|Shanghai
3893|1796385|China|Jiangsu|Shaji
3894|1796421|China|Hebei|Shahecheng
3895|1796427|China|Chongqing|Shahe
3896|1796449|China|Guangxi|Shagang
3897|1796506|China|Shandong|Sanzhuang
3898|1796556|China|Hainan|Sanya
3899|1796642|China|Chongqing|Sanqu
3900|1796663|China|Fujian|Sanming
3901|1796669|China|Henan|Sanmenxia
3902|1796755|China|Chongqing|Sanjiao
3903|1796771|China|Chongqing|Sanjiang
3904|1796797|China|Chongqing|Sanhui
3905|1796799|China|Chongqing|Xiaodu
3906|1796841|China|Chongqing|Sangzhe
3907|1797038|China|Henan|Runing
3908|1797063|China|Zhejiang|Rui’an
3909|1797100|China|Chongqing|Ronglong
3910|1797106|China|Yunnan|Rongjiang
3911|1797120|China|Fujian|Fuqing
3912|1797121|China|Guangdong|Jieyang
3913|1797126|China|Shandong|Rizhuang
3914|1797158|China|Shandong|Renzhao
3915|1797161|China|Chongqing|Renyi
3916|1797172|China|Chongqing|Renxian
3917|1797181|China|Hebei|Renqiu
3918|1797213|China|Yunnan|Renhe
3919|1797264|China|Zhejiang|Quzhou
3920|1797318|China|Yunnan|Qujing
3921|1797333|China|Shandong|Qufu
3922|1797353|China|Fujian|Quanzhou
3923|1797417|China|Hunan|Wuxi
3924|1797438|China|Shandong|Zhuangyuan
3925|1797471|China|Jiangsu|Qiuji
3926|1797505|China|Jiangsu|Qishan
3927|1797535|China|Hainan|Qiongshan
3928|1797543|China|Hunan|Qionghu
3929|1797551|China|Guangxi|Qinzhou
3930|1797575|China|Jiangsu|Qinnan
3931|1797595|China|Hebei|Qinhuangdao
3932|1797632|China|Guangxi|Yizhou
3933|1797658|China|Fujian|Jinjiang
3934|1797715|China|Hunan|Qingshuping
3935|1797755|China|Qinghai|Qingshizui
3936|1797766|China|Jiangsu|Qingshanquan
3937|1797793|China|Hubei|Qingquan
3938|1797804|China|Chongqing|Qingping
3939|1797873|China|Jiangsu|Huai'an
3940|1797915|China|Sichuan|Qingfu
3941|1797929|China|Shandong|Qingdao
3942|1797945|China|Guangdong|Qingyuan
3943|1797959|China|Jiangxi|Qincheng
3944|1797962|China|Yunnan|Qina
3945|1797972|China|Anhui|Qishan
3946|1798082|China|Hunan|Hongqiao
3947|1798131|China|Qinghai|Qiaotou
3948|1798134|China|Gansu|Qiaotou
3949|1798182|China|Shandong|Qiaoguan
3950|1798290|China|Yunnan|Qianliu
3951|1798408|China|Chongqing|Puzi
3952|1798422|China|Henan|Puyang Chengguanzhen
3953|1798425|China|Zhejiang|Puyang
3954|1798449|China|Fujian|Putian
3955|1798462|China|Shandong|Puji
3956|1798473|China|Hubei|Puqi
3957|1798480|China|Guangxi|Yongning
3958|1798490|China|Liaoning|Pulandian
3959|1798537|China|Sichuan|Pu’an
3960|1798548|China|Jiangxi|Poyang
3961|1798632|China|Shandong|Pingyin
3962|1798634|China|Shandong|Pingyi
3963|1798636|China|Shanxi|Gutao
3964|1798654|China|Jiangxi|Pingxiang
3965|1798684|China|Chongqing|Pingtan
3966|1798713|China|Guangdong|Pingshan
3967|1798733|China|Guangxi|Pingnan
3968|1798760|China|Gansu|Pingliang
3969|1798763|China|Shaanxi|Pingli
3970|1798778|China|Chongqing|Pingjin
3971|1798821|China|Shandong|Pingdu
3972|1798827|China|Henan|Pingdingshan
3973|1798886|China|Yunnan|Pianjiao
3974|1798946|China|Hebei|Pengcheng
3975|1798972|China|Jiangsu|Peicheng
3976|1798973|China|Jiangsu|Picheng
3977|1799037|China|Chongqing|Panlong
3978|1799084|China|Guizhou|Panghai
3979|1799100|China|Gansu|Pan’an
3980|1799117|China|Hainan|Paipu
3981|1799194|China|Sichuan|Guang’an
3982|1799348|China|Shandong|Ningyang
3983|1799352|China|Hunan|Yutan
3984|1799362|China|Shaanxi|Hanyuan
3985|1799383|China|Shandong|Ninghai
3986|1799384|China|Zhejiang|Ninghai
3987|1799397|China|Zhejiang|Ningbo
3988|1799471|China|Qinghai|Nianbo
3989|1799491|China|Sichuan|Neijiang
3990|1799552|China|Hunan|Nanzhou
3991|1799574|China|Hubei|Nanzhang Chengguanzhen
3992|1799629|China|Henan|Nanyang
3993|1799686|China|Sichuan|Nanxi
3994|1799722|China|Jiangsu|Nantong
3995|1799749|China|Shandong|Nanshu
3996|1799832|China|Fujian|Pucheng
3997|1799845|China|Chongqing|Nanping
3998|1799846|China|Fujian|Nanping
3999|1799869|China|Guangxi|Nanning
4000|1799897|China|Shandong|Nanma
4001|1799908|China|Sichuan|Nanlong
4002|1799962|China|Jiangsu|Nanjing
4003|1799986|China|Yunnan|Nanjian
4004|1800006|China|Shandong|Nanhu
4005|1800065|China|Hebei|Nangong
4006|1800088|China|Guangdong|Nanfeng
4007|1800089|China|Hainan|Nanfeng
4008|1800101|China|Guangxi|Nandu
4009|1800107|China|Shandong|Nanding
4010|1800130|China|Shandong|Nancun
4011|1800146|China|Sichuan|Nanchong
4012|1800163|China|Jiangxi|Nanchang
4013|1800175|China|Chongqing|Nanbin
4014|1800217|China|Guangxi|Naliang
4015|1800234|China|Hainan|Nada
4016|1800333|China|Chongqing|Mu’er
4017|1800334|China|Chongqing|Mudong
4018|1800430|China|Yunnan|Miyang
4019|1800498|China|Shandong|Mingshui
4020|1800519|China|Anhui|Mingguang
4021|1800521|China|Henan|Minggang
4022|1800524|China|Shandong|Mingcun
4023|1800544|China|Yunnan|Micheng
4024|1800557|China|Chongqing|Miaoyu
4025|1800627|China|Sichuan|Mianyang
4026|1800629|China|Shaanxi|Mianyang
4027|1800657|China|Beijing|Mentougou
4028|1800675|China|Shandong|Mengyin
4029|1800764|China|Anhui|Mengcheng Chengguanzhen
4030|1800779|China|Guangdong|Meizhou
4031|1800818|China|Sichuan|Meishan
4032|1800829|China|Guangdong|Wuchuan
4033|1800854|China|Chongqing|Meijiang
4034|1800966|China|Chongqing|Mawu
4035|1800982|China|Chongqing|Mawang
4036|1801098|China|Jiangsu|Mapo
4037|1801180|China|Guangdong|Maoming
4038|1801243|China|Jiangsu|Maocun
4039|1801355|China|Shandong|Malianzhuang
4040|1801401|China|Yunnan|Majie
4041|1801455|China|Hubei|Zhijiang
4042|1801582|China|Hubei|Macheng
4043|1801615|China|Guangdong|Maba
4044|1801620|China|Anhui|Ma’anshan
4045|1801640|China|Sichuan|Luzhou
4046|1801722|China|Liaoning|Lüshun
4047|1801734|China|Qinghai|Lushar
4048|1801740|China|Guizhou|Lushan
4049|1801792|China|Henan|Luoyang
4050|1801797|China|Fujian|Luoyang
4051|1801799|China|Guangdong|Luoyang
4052|1801850|China|Guangxi|Luorong
4053|1801859|China|Chongqing|Luoqi
4054|1801862|China|Chongqing|Luoping
4055|1801876|China|Gansu|Luomen
4056|1801885|China|Sichuan|Luolong
4057|1801909|China|Sichuan|Luojiang
4058|1801926|China|Chongqing|Luohuang
4059|1801934|China|Henan|Luohe
4060|1801983|China|Sichuan|Luocheng
4061|1802020|China|Jiangsu|Lulou
4062|1802068|China|Anhui|Lucheng
4063|1802136|China|Shaanxi|Lüeyang Chengguanzhen
4064|1802171|China|Sichuan|Kangding
4065|1802177|China|Guangdong|Lubu
4066|1802204|China|Hebei|Luancheng
4067|1802206|China|Anhui|Lu’an
4068|1802238|China|Hunan|Loudi
4069|1802276|China|Fujian|Longyan
4070|1802296|China|Chongqing|Longxing
4071|1802407|China|Chongqing|Longtan
4072|1802408|China|Chongqing|Longtan
4073|1802420|China|Chongqing|Longshui
4074|1802426|China|Chongqing|Longshi
4075|1802441|China|Gansu|Longshan
4076|1802476|China|Yunnan|Longquan
4077|1802501|China|Chongqing|Longmen
4078|1802523|China|Chongqing|Longhua
4079|1802541|China|Gansu|Longlin
4080|1802550|China|Shandong|Longgang
4081|1802563|China|Chongqing|Longju
4082|1802640|China|Jiangsu|Longgu
4083|1802651|China|Chongqing|Longgang
4084|1802659|China|Hubei|Longfeng
4085|1802665|China|Guizhou|Long’e
4086|1802685|China|Chongqing|Longchi
4087|1802686|China|Gansu|Longcheng
4088|1802695|China|Guizhou|Longchang
4089|1802788|China|Jiangsu|Licheng
4090|1802802|China|Gansu|Lixin
4091|1802811|China|Gansu|Lixian
4092|1802870|China|Chongqing|Liuyin
4093|1802875|China|Hunan|Guankou
4094|1802880|China|Jiangsu|Liuxin
4095|1802901|China|Shandong|Liutuan
4096|1802940|China|Guangdong|Puning
4097|1802949|China|Jiangsu|Liuquan
4098|1803245|China|Zhejiang|Lishui
4099|1803257|China|Chongqing|Lishi
4100|1803266|China|Shaanxi|Lintong
4101|1803300|China|Guangxi|Liuzhou
4102|1803318|China|Shandong|Linyi
4103|1803331|China|Gansu|Linxia Chengguanzhen
4104|1803334|China|Hebei|Linxi
4105|1803352|China|Hebei|Linshui
4106|1803353|China|Chongqing|Linshi
4107|1803364|China|Shandong|Linqu
4108|1803365|China|Sichuan|Linqiong
4109|1803367|China|Shandong|Qingnian
4110|1803374|China|Zhejiang|Linping
4111|1803395|China|Chongqing|Linjiang
4112|1803397|China|Chongqing|Linjiang
4113|1803402|China|Shandong|Linjiacun
4114|1803449|China|Ningxia Hui Autonomous Region|Dongta
4115|1803522|China|Shandong|Linghe
4116|1803549|China|Jiangsu|Lingcheng
4117|1803551|China|Guangxi|Beiliu
4118|1803560|China|Hainan|Lingao
4119|1803564|China|Chongqing|Linfeng
4120|1803567|China|Shanxi|Linfen
4121|1803590|China|Yunnan|Lincang
4122|1803616|China|Hunan|Xishan
4123|1803698|China|Jiangsu|Liji
4124|1803728|China|Shandong|Ligezhuang
4125|1803753|China|Chongqing|Lidu
4126|1803782|China|Hubei|Lichuan
4127|1803791|China|Guangdong|Licheng
4128|1803793|China|Shandong|Licha
4129|1803822|China|Shandong|Liaolan
4130|1803834|China|Shandong|Liaocheng
4131|1803841|China|Guangdong|Lianzhou
4132|1803842|China|Guangxi|Hepu
4133|1803886|China|Yunnan|Anning
4134|1803936|China|Gansu|Wuwei
4135|1803940|China|Jiangsu|Liangzhai
4136|1803948|China|Beijing|Liangxiang
4137|1803979|China|Gansu|Liangshui
4138|1803998|China|Chongqing|Jiangbei
4139|1804106|China|Fujian|Liancheng
4140|1804120|China|Guangdong|Lianjiang
4141|1804153|China|Sichuan|Leshan
4142|1804162|China|Hunan|Lengshuitan
4143|1804169|China|Hunan|Lengshuijiang
4144|1804208|China|Hunan|Leiyang
4145|1804252|China|Guangdong|Lecheng
4146|1804386|China|Hubei|Laohekou
4147|1804430|China|Gansu|Lanzhou
4148|1804442|China|Zhejiang|Lanxi
4149|1804451|China|Hunan|Lianyuan
4150|1804540|China|Hebei|Langfang
4151|1804550|China|Shaanxi|Langao Chengguanzhen
4152|1804578|China|Shandong|Laizhou
4153|1804586|China|Shandong|Laiyang
4154|1804591|China|Shandong|Laiwu
4155|1804593|China|Chongqing|Laisu
4156|1804609|China|Guangxi|Laibin
4157|1804618|China|Gansu|Labuleng
4158|1804645|China|Zhejiang|Kunyang
4159|1804651|China|Yunnan|Kunming
4160|1804687|China|Hebei|Kuangshi
4161|1804730|China|Sichuan|Kongtan
4162|1804850|China|Yunnan|Kaiyuan
4163|1804866|China|Guizhou|Kaili
4164|1804874|China|Yunnan|Kaihua
4165|1804879|China|Henan|Kaifeng
4166|1804892|China|Shandong|Juye
4167|1804935|China|Sichuan|Junlian
4168|1804976|China|Sichuan|Juexi
4169|1804979|China|Jiangsu|Juegang
4170|1804996|China|Gansu|Liulin
4171|1805012|China|Henan|Jiyuan
4172|1805029|China|Hebei|Jizhou
4173|1805093|China|Chongqing|Jiuxian
4174|1805117|China|Shandong|Jiushan
4175|1805179|China|Jiangxi|Jiujiang
4176|1805220|China|Shandong|Jiudian
4177|1805267|China|Henan|Jishui
4178|1805270|China|Hunan|Qianzhou
4179|1805298|China|Liaoning|Jinzhou
4180|1805334|China|Zhejiang|Jinxiang
4181|1805379|China|Hunan|Jinshi
4182|1805408|China|Jiangsu|Jinsha
4183|1805501|China|Jiangxi|Jinjiang
4184|1805505|China|Hainan|Jinjiang
4185|1805515|China|Guangxi|Jinji
4186|1805518|China|Shandong|Jining
4187|1805528|China|Zhejiang|Jinhua
4188|1805540|China|Hubei|Jingzhou
4189|1805543|China|Shandong|Jingzhi
4190|1805563|China|Hebei|Tianchang
4191|1805576|China|Ningxia Hui Autonomous Region|Jingui
4192|1805611|China|Hubei|Jingmen
4193|1805618|China|Hubei|Jingling
4194|1805661|China|Chongqing|Jingguan
4195|1805680|China|Jiangxi|Jingdezhen
4196|1805733|China|Gansu|Jinchang
4197|1805741|China|Shanxi|Jincheng
4198|1805753|China|Shandong|Jinan
4199|1805757|China|Shandong|Jimo
4200|1805798|China|Chongqing|Jijiang
4201|1805833|China|Shanxi|Jiexiu
4202|1805844|China|Anhui|Jieshou
4203|1805857|China|Guangdong|Jieshi
4204|1805873|China|Chongqing|Jielong
4205|1805884|China|Shandong|Jiehu
4206|1805935|China|Guangdong|Jiazi
4207|1805947|China|Shandong|Jiayue
4208|1805953|China|Zhejiang|Jiaxing
4209|1805962|China|Jiangsu|Jiawang
4210|1805967|China|Chongqing|Jiasi
4211|1805987|China|Henan|Jiaozuo
4212|1806020|China|Chongqing|Jiaoshi
4213|1806079|China|Gansu|Jiaogong
4214|1806096|China|Shandong|Jiaozhou
4215|1806097|China|Fujian|Ningde
4216|1806155|China|Chongqing|Jianshan
4217|1806167|China|Fujian|Jian’ou
4218|1806188|China|Shandong|Jiangzhuang
4219|1806218|China|Jiangsu|Jiangyan
4220|1806248|China|Jiangxi|Jianguang
4221|1806271|China|Shandong|Jiangshan
4222|1806282|China|Guangxi|Jiangping
4223|1806299|China|Guangdong|Jiangmen
4224|1806300|China|Gansu|Jiangluo
4225|1806316|China|Chongqing|Jiangkou
4226|1806327|China|Fujian|Jiangkou
4227|1806368|China|Chongqing|Jiangjia
4228|1806408|China|Guangdong|Yangjiang
4229|1806422|China|Sichuan|Jiang’an
4230|1806439|China|Jiangxi|Jianchang
4231|1806445|China|Jiangxi|Ji’an
4232|1806466|China|Sichuan|Guangyuan
4233|1806488|China|Hainan|Qionghai
4234|1806516|China|Sichuan|Jiachuan
4235|1806535|China|Zhejiang|Huzhou
4236|1806591|China|Jiangsu|Hutang
4237|1806602|China|Zhejiang|Cixi
4238|1806651|China|Anhui|Huoqiu Chengguanzhen
4239|1806657|China|Chongqing|Huolu
4240|1806696|China|Guangdong|Humen
4241|1806776|China|Guangdong|Huizhou
4242|1806788|China|Gansu|Huixian Chengguanzhen
4243|1806840|China|Jiangsu|Huilong
4244|1806880|China|Anhui|Huicheng
4245|1806881|China|Guangdong|Huicheng
4246|1806900|China|Sichuan|Huguo
4247|1806912|China|Chongqing|Hufeng
4248|1806960|China|Guangdong|Huazhou
4249|1806988|China|Shaanxi|Huayin
4250|1807035|China|Jiangsu|Huashan
4251|1807090|China|Jiangsu|Huankou
4252|1807112|China|Hubei|Huangzhou
4253|1807234|China|Hubei|Huangshi
4254|1807259|China|Yunnan|Huangshan
4255|1807301|China|Guangdong|Dasha
4256|1807308|China|Hubei|Huangpi
4257|1807339|China|Hubei|Huangmei
4258|1807452|China|Jiangsu|Huangji
4259|1807467|China|Shandong|Huanghua
4260|1807508|China|Guangdong|Huanggang
4261|1807544|China|Beijing|Daxing
4262|1807553|China|Henan|Dingcheng
4263|1807566|China|Guizhou|Xingyi
4264|1807645|China|Anhui|Huaiyuan Chengguanzhen
4265|1807681|China|Anhui|Huainan
4266|1807687|China|Guangdong|Huaicheng
4267|1807689|China|Hunan|Huaihua
4268|1807695|China|Henan|Huaidian
4269|1807700|China|Anhui|Huaibei
4270|1807738|China|Guangdong|Huacheng
4271|1807761|China|Shandong|Houzhen
4272|1807916|China|Guizhou|Hongzhou
4273|1808075|China|Chongqing|Honglu
4274|1808103|China|Sichuan|Donghe
4275|1808106|China|Hunan|Hongjiang
4276|1808133|China|Shandong|Honghe
4277|1808176|China|Chongqing|Hong’an
4278|1808181|China|Gansu|Hezuo
4279|1808198|China|Shandong|Heze
4280|1808212|China|Chongqing|Hechuan
4281|1808249|China|Shandong|Hetoudian
4282|1808316|China|Hunan|Yiyang
4283|1808336|China|Guangdong|Hepo
4284|1808370|China|Hunan|Hengyang
4285|1808392|China|Hebei|Hengshui
4286|1808517|China|Guangdong|Hengbei
4287|1808541|China|Chongqing|Helin
4288|1808612|China|Sichuan|Hejiang
4289|1808652|China|Chongqing|Heishui
4290|1808722|China|Anhui|Hefei
4291|1808744|China|Jiangsu|Hede
4292|1808747|China|Hebei|Hecun
4293|1808769|China|Chongqing|Hebian
4294|1808770|China|Henan|Hebi
4295|1808783|China|Gansu|Heba
4296|1808820|China|Qinghai|Haomen
4297|1808829|China|Ningxia Hui Autonomous Region|Haojiaqiao
4298|1808857|China|Shaanxi|Hanzhong
4299|1808861|China|Gansu|Hanyuan
4300|1808863|China|Shaanxi|Hanyin Chengguanzhen
4301|1808872|China|Fujian|Fu’an
4302|1808879|China|Shandong|Hanting
4303|1808916|China|Chongqing|Hanjia
4304|1808926|China|Zhejiang|Hangzhou
4305|1808931|China|Tianjin|Hangu
4306|1808950|China|Chongqing|Hanfeng
4307|1808956|China|Shanxi|Changzhi
4308|1808963|China|Hebei|Handan
4309|1808977|China|Hubei|Hanchuan
4310|1808981|China|Shaanxi|Hancheng
4311|1809003|China|Jiangsu|Haizhou
4312|1809023|China|Anhui|Haiyang
4313|1809034|China|Hainan|Haitou
4314|1809061|China|Zhejiang|Jiaojiang
4315|1809062|China|Guangdong|Haimen
4316|1809077|China|Yunnan|Haikou
4317|1809078|China|Hainan|Haikou
4318|1809152|China|Ningxia Hui Autonomous Region|Guyuan
4319|1809159|China|Hebei|Guye
4320|1809178|China|Shandong|Guxian
4321|1809193|China|Chongqing|Guxi
4322|1809250|China|Jiangsu|Gupi
4323|1809263|China|Shaanxi|Guozhen
4324|1809338|China|Chongqing|Guofu
4325|1809380|China|Chongqing|Gunan
4326|1809408|China|Sichuan|Gulin
4327|1809412|China|Zhejiang|Guli
4328|1809461|China|Guizhou|Guiyang
4329|1809467|China|Chongqing|Guixi
4330|1809483|China|Jiangsu|Guiren
4331|1809486|China|Guangxi|Guiping
4332|1809498|China|Guangxi|Guilin
4333|1809532|China|Guangxi|Guigang
4334|1809610|China|Hubei|Gucheng Chengguanzhen
4335|1809646|China|Shandong|Guanzhuang
4336|1809677|China|Sichuan|Guanyin
4337|1809849|China|Jiangsu|Guanhu
4338|1809858|China|Guangdong|Guangzhou
4339|1809877|China|Chongqing|Guangshun
4340|1809879|China|Hubei|Guangshui
4341|1809962|China|Chongqing|Guandu
4342|1809963|China|Chongqing|Guandu
4343|1810085|China|Chongqing|Gongtan
4344|1810101|China|Chongqing|Gongping
4345|1810107|China|Gansu|Gongmen
4346|1810136|China|Guangxi|Gongguan
4347|1810235|China|Chongqing|Gelan
4348|1810240|China|Yunnan|Gejiu
4349|1810266|China|Chongqing|Gecheng
4350|1810279|China|Jiangsu|Gaozuo
4351|1810295|China|Guangdong|Gaozhou
4352|1810309|China|Jiangsu|Gaoyou
4353|1810437|China|Sichuan|Gaoping
4354|1810458|China|Shandong|Gaomi
4355|1810472|China|Shandong|Gaoliu
4356|1810473|China|Jiangsu|Gaoliu
4357|1810509|China|Chongqing|Gaojia
4358|1810552|China|Chongqing|Gaogu
4359|1810553|China|Jiangsu|Gaogou
4360|1810625|China|Chongqing|Gao’an
4361|1810638|China|Jiangxi|Ganzhou
4362|1810668|China|Hunan|Gantang
4363|1810672|China|Hunan|Gantang
4364|1810677|China|Chongqing|Ganshui
4365|1810724|China|Gansu|Gangu Chengguanzhen
4366|1810725|China|Jiangsu|Gangtou
4367|1810820|China|Jiangxi|Fuzhou
4368|1810821|China|Fujian|Fuzhou
4369|1810822|China|Gansu|Fujia
4370|1810845|China|Anhui|Fuyang
4371|1810846|China|Zhejiang|Fuyang
4372|1810870|China|Chongqing|Wofo
4373|1810920|China|Shandong|Qingyang
4374|1810963|China|Chongqing|Fulu
4375|1810979|China|Chongqing|Fuling
4376|1811028|China|Sichuan|Fuji
4377|1811103|China|Guangdong|Foshan
4378|1811114|China|Jiangxi|Fenyi
4379|1811140|China|Chongqing|Fenshui
4380|1811184|China|Yunnan|Fengyi
4381|1811200|China|Jiangsu|Fengcheng
4382|1811260|China|Hebei|Fengrun
4383|1811305|China|Hubei|Fengkou
4384|1811327|China|Chongqing|Fengjia
4385|1811374|China|Chongqing|Fenggao
4386|1811378|China|Jiangxi|Fenggang
4387|1811440|China|Shandong|Feicheng
4388|1811542|China|Beijing|Fangshan
4389|1811583|China|Jiangsu|Fangcun
4390|1811594|China|Henan|Fangcheng Chengguanzhen
4391|1811619|China|Hubei|Ezhou
4392|1811720|China|Hubei|Enshi
4393|1811729|China|Guangdong|Encheng
4394|1811737|China|Hainan|Eman
4395|1811746|China|Inner Mongolia|Ehen Hudag
4396|1811758|China|Chongqing|Duzhou
4397|1811764|China|Guizhou|Duyun
4398|1811786|China|Chongqing|Dushi
4399|1811794|China|Guizhou|Dushan
4400|1811829|China|Hubei|Duobao
4401|1811844|China|Jiangxi|Dunhou
4402|1811929|China|Guangdong|Ducheng
4403|1811970|China|Qinghai|Duoba
